timestamp,temperature(C),pressure(Pa),humidity(%),wind speed(m/s)
2023-06-01 18:11:53.345550,18.56999969482422,86146.953125,21.349609375,0.0
2023-06-01 18:11:54.344731,18.559999465942383,86145.90625,21.373046875,0.0
2023-06-01 18:11:55.345846,18.559999465942383,86146.2265625,21.408203125,0.0
2023-06-01 18:11:56.345327,18.56999969482422,86144.6875,21.443359375,0.0
2023-06-01 18:11:57.347962,18.56999969482422,86148.0078125,21.443359375,0.0
2023-06-01 18:11:59.081428,18.56999969482422,86146.859375,21.525390625,0.0
2023-06-01 18:12:48.553679,18.56999969482422,86145.015625,21.5595703125,0.0
2023-06-01 18:12:49.551989,18.56999969482422,86146.890625,21.5712890625,0.0
2023-06-01 18:12:50.553525,18.56999969482422,86145.4140625,21.5595703125,0.0
2023-06-01 18:12:51.553298,18.56999969482422,86147.7109375,21.5478515625,0.0
2023-06-01 18:12:52.554915,18.56999969482422,86148.375,21.5478515625,0.0
2023-06-01 18:12:53.555149,18.56999969482422,86147.84375,21.5595703125,0.0
2023-06-01 18:12:54.556152,18.579999923706055,86146.765625,21.572265625,0.0
2023-06-01 18:12:55.556055,18.579999923706055,86149.0625,21.6298828125,0.0
2023-06-01 18:12:56.557690,18.579999923706055,86147.78125,21.6298828125,0.0
2023-06-01 18:12:57.557402,18.56999969482422,86146.5625,21.6416015625,0.0
2023-06-01 18:12:58.560122,18.579999923706055,86148.28125,21.6650390625,0.0
2023-06-01 18:12:59.559113,18.56999969482422,86144.890625,21.6884765625,0.0
2023-06-01 18:13:00.560084,18.579999923706055,86146.109375,21.7119140625,0.0
2023-06-01 18:13:01.560925,18.579999923706055,86143.84375,21.7353515625,0.0
2023-06-01 18:13:02.561534,18.579999923706055,86145.9375,21.7353515625,0.0
2023-06-01 18:13:03.562736,18.56999969482422,86145.25,21.734375,0.0
2023-06-01 18:13:04.563171,18.579999923706055,86145.609375,21.7353515625,0.0
2023-06-01 18:13:05.564323,18.579999923706055,86145.125,21.7236328125,0.0
2023-06-01 18:13:06.564157,18.579999923706055,86147.15625,21.7236328125,0.0
2023-06-01 18:13:07.565273,18.579999923706055,86144.0390625,21.7353515625,0.0
2023-06-01 18:13:08.565428,18.579999923706055,86144.9921875,21.7353515625,0.0
2023-06-01 18:13:09.566528,18.579999923706055,86145.609375,21.7353515625,0.0
2023-06-01 18:13:10.566791,18.579999923706055,86146.3046875,21.7236328125,0.0
2023-06-01 18:13:11.568024,18.579999923706055,86145.28125,21.7001953125,0.0
2023-06-01 18:13:12.568231,18.579999923706055,86146.140625,21.6884765625,0.0
2023-06-01 18:13:13.569956,18.579999923706055,86150.609375,21.7236328125,0.0
2023-06-01 18:13:14.602845,18.579999923706055,86150.1171875,21.6884765625,0.0
2023-06-01 18:13:15.601953,18.579999923706055,86147.8125,21.642578125,0.0
2023-06-01 18:13:16.603642,18.579999923706055,86149.09375,21.583984375,0.0
2023-06-01 18:13:17.603623,18.56999969482422,86147.7109375,21.5830078125,0.0
2023-06-01 18:13:18.609141,18.579999923706055,86146.3046875,21.572265625,0.0
2023-06-01 18:13:19.605538,18.56999969482422,86145.7421875,21.5712890625,0.0
2023-06-01 18:13:20.607537,18.579999923706055,86148.28125,21.6181640625,0.0
2023-06-01 18:13:21.607783,18.579999923706055,86144.953125,21.6298828125,0.0
2023-06-01 18:13:22.611224,18.56999969482422,86146.1640625,21.6298828125,0.0
2023-06-01 18:13:23.611569,18.56999969482422,86148.703125,21.5830078125,0.0
2023-06-01 18:13:24.612332,18.56999969482422,86146.5625,21.513671875,0.0
2023-06-01 18:13:25.614357,18.56999969482422,86147.109375,21.4892578125,0.0
2023-06-01 18:13:26.614236,18.56999969482422,86144.84375,21.490234375,0.0
2023-06-01 18:13:27.616983,18.56999969482422,86147.4765625,21.490234375,0.0
2023-06-01 18:13:28.616467,18.559999465942383,86140.96875,21.455078125,0.0
2023-06-01 18:13:29.618582,18.559999465942383,86143.7265625,21.431640625,0.0
2023-06-01 18:13:30.618654,18.559999465942383,86147.703125,21.419921875,0.0
2023-06-01 18:13:31.620535,18.559999465942383,86146.890625,21.419921875,0.0
2023-06-01 18:13:32.620526,18.559999465942383,86145.703125,21.408203125,0.0
2023-06-01 18:13:33.622536,18.549999237060547,86143.5,21.384765625,0.0
2023-06-01 18:13:34.623964,18.559999465942383,86147.140625,21.373046875,0.0
2023-06-01 18:13:35.626295,18.549999237060547,86146.671875,21.361328125,0.0
2023-06-01 18:13:36.626408,18.549999237060547,86145.5234375,21.349609375,0.0
2023-06-01 18:13:37.628125,18.549999237060547,86143.8828125,21.349609375,0.0
2023-06-01 18:13:38.628411,18.549999237060547,86146.875,21.349609375,0.0
2023-06-01 18:13:39.628481,18.540000915527344,86145.9453125,21.3369140625,0.0
2023-06-01 18:13:40.629791,18.540000915527344,86144.3984375,21.3134765625,0.0
2023-06-01 18:13:41.629875,18.540000915527344,86146.6015625,21.3134765625,0.0
2023-06-01 18:13:42.631548,18.540000915527344,86145.421875,21.3251953125,0.0
2023-06-01 18:13:43.631645,18.540000915527344,86145.125,21.3251953125,0.0
2023-06-01 18:13:44.633145,18.540000915527344,86144.0703125,21.3251953125,0.0
2023-06-01 18:13:45.633286,18.530000686645508,86143.171875,21.3603515625,0.0
2023-06-01 18:13:46.634545,18.530000686645508,86142.453125,21.40625,0.0
